aiddo	Adv	tonnân	Adv
aiddo	Adv	tástán	Adv
aiddo	Adv	veddi	Adv
aiddo	Adv	veedis	Adv
aiddo	Adv	viäddáš	Adv
aiddo	Adv	viđá	Adv
aiddostahttit	V	tärkkilistiđ	V
aiget	V	reškiđ	V
aiget	V	skeikkiđ	V
aiget	V	späigiđ	V
ain	Adv	ain	Adv
ain	Adv	ain-uv	Adv
ain	Adv	val	Adv
ain	Adv	vistig	Adv
aitto	Pcle	-ban	Pcle
aitto	Pcle	-gân	Pcle
aitto	Pcle	-hân	Pcle
aitto	Pcle	-poi	Pcle
aitto	Pcle	-râk	Pcle
aitto	Pcle	-sun	Pcle
aitto	Pcle	tibi	Pcle
akademalaš	A	akateemisâš	A
aktiiva	A	aktiivlâš	A
aktiivvalaš	A	aktiivlâš	A
akustihkalaš	A	aakuustlâš	A
akustihkka	N	akustiik	N
akšuvdna	N	haandâl	N
akšuvdna	N	joto	N
akšuvdna	N	kävppi	N
akšuvdna	N	lihâstâs	N
akšuvdna	N	puvdâ	N
ala	Po	oolâ	Po
albbas	N	iilvâs	N
albma	A	olmâ	A
albma	A	penttâ	A
albma	A	piiŋušpeeli	A
albma	A	puigâ	A
albma	A	rievtis	A
albma	A	uálgis	A
albma	A	uálgispeeli	A
albma	A	uálgispeln	A
albma	A	vuoigâ	A
albmadit	V	kuoddâliđ	V
albmaduvvat	V	almostuđ	V
albmaduvvat	V	itteeđ	V
albmanit	V	kulostuđ	V
albmanit	V	tiettuđ	V
albmeassi	N	ase	N
albmi	N	alme	N
albmáimannan	N	aalmanlavkkim	N
alde	Po	alne	Po
alde	Po	oovdeld	Po
alde	Po	paajeeld	Po
alde	Po	pajalist	Po
aldi	Po	alne	Po
aldi	Po	oovdeld	Po
aldi	Po	paajeeld	Po
aldi	Po	pajalist	Po
aldna	N	olnâ	N
aldna	N	päniuážži	N
alit	A	čuovjâd	A
alit	A	čuávjáđ	A
alitrássi	N	puáriskállárääsi	N
alitrássi	N	čuovjisrääsi	N
alkohola	N	alkohol	N
alkoholista	N	alkohollijgekevttee	N
alkoholista	N	juhhee	N
allagit	Adv	ollâgávt	Adv
allamielalaš	A	korguu	A
allamielalaš	A	korgâd	A
allamielalaš	A	ollâmielâg	A
allaskuvla	N	ollâškovlâ	N
allat	A	aaleeb	A
allat	A	alemus	A
allat	A	olluv	A
allat	A	ollâgub	A
allat	A	ollâgumos	A
allatvuohta	N	alodâh	N
allatvuohta	N	olluvvuotâ	N
allergiija	N	allergia	N
allodat	N	alodâh	N
allodat	N	olluvvuotâ	N
allodatnjuiken	N	alodâhnjuškim	N
allosaš	A	alo	A
allosaš	A	alosâš	A
allánaddat	V	alanâddâđ	V
almmaiduvvat	V	almostuđ	V
almmaiduvvat	V	itteeđ	V
almmatge	Adv	ain-uv	Adv
almmatge	Adv	kuittâg	Adv
almmatge	Adv	liijká	Adv
almmatge	Adv	teđet	Adv
almmenáhkki	N	almenähki	N
almmenáhkki	N	almenäkki	N
almmivierca	N	almevierccâ	N
almmivierca	N	miähástâh	N
almmolaš	A	almolâš	A
almmolaš	A	almos	A
almmolaš	A	julgâlâš	A
almmolašvuohta	N	almolâšvuotâ	N
almmuhit	V	almottiđ	V
almmuhus	N	almottâs	N
almmus	A	almolâš	A
almmus	A	almos	A
almmus	A	julgâlâš	A
almmá	Adv	-ttáá	Adv
almmá	Adv	nuhhuđ	Adv
almmá	Adv	nuhtán	Adv
almmá	Adv	ovtâttem	Adv
almmá	Adv	sätináálá	Adv
almmái	N	almai	N
almmái	N	iššeed	N
almmái	N	käälis	N
almmáilaš	A	almaalâš	A
almmáiolmmoš	N	almai	N
almmáiolmmoš	N	iššeed	N
almmáiolmmoš	N	käälis	N
almmálaš	A	almalâš	A
alternatiiva	A	muulsâiävtulâš	A
alternatiiva	A	valjimiävtulâš	A
altteson	Adv	kuo	Adv
altteson	Adv	väri	Adv
alumiidna	N	alumin	N
alvvalaš	A	iäljár	A
alvvalaš	A	ranjestiđ	A
aládas	N	aladâs	N
amas	A	kyessi	A
amas	A	puigâ	A
amas	A	vieres	A
amas	A	viäruiolmooš	A
amas	CS	oomâs	CS
amas	CS	vieres	CS
ambulánsa	N	ambulans	N
ambulánsa	N	pyecceiauto	N
amerihkálaš	A	ameriklâš	A
analoga	A	analogâlâš	A
analysa	N	analyys	N
anihahtti	A	monâttittee	A
anihahtti	A	tohálâš	A
anihahtti	A	tuhhiittettee	A
anistuhkes	A	himolâš	A
anonyma	A	nomâttem	A
anonyma	A	uárbišmâš	A
anonyma	A	uárbášnjâš	A
anonyma	A	uárbâš	A
anonyma	A	uármušm	A
anteanna	N	anten	N
antihkka	N	antiik	N
anáraš	N	anarâš	N
anárlaš	A	aanaarlâš	A
apostal	N	apostol	N
appelsiidna	N	appelsin	N
aresteret	V	copciđ	V
aresteret	V	tolliittiđ	V
aresteret	V	tolliđ	V
aresteret	V	tuáhánväldiđ	V
aresteret	V	tuávuštiđ	V
aresteret	V	väldiđ	V
arestet	V	copciđ	V
arestet	V	tolliittiđ	V
arestet	V	tolliđ	V
arestet	V	tuáhánväldiđ	V
arestet	V	tuávuštiđ	V
arestet	V	väldiđ	V
areála	N	vijdodâh	N
arggosnuvvat	V	virkoduđ	V
arggosnuvvat	V	virkosmiđ	V
argumeanta	N	aggâ	N
argumeanta	N	argument	N
arkiiva	N	arkkâdâh	N
arkiteakta	N	arkkiteht	N
arktalaš	A	arktâsâš	A
arnihkka	N	aarnik	N
artihkal	N	artikkâl	N
artihkal	N	čáálus	N
arvat	Adv	eenâs	Adv
arvat	Adv	ennuv	Adv
arvat	Adv	iänášiđ	Adv
arvat	Adv	čuuvtij	Adv
arvat	Adv	čuuvtijsiähá	Adv
arvat	V	orvâđ	V
arvat	V	oskeldiđ	V
arvat	V	tuostâđ	V
arvedávgi	N	arvetävgi	N
arvedávgi	N	äijihtävgi	N
arveoakti	N	arveuáhti	N
arveoakti	N	uáhti	N
arveš	A	iäljár	A
arveš	A	ranjestiđ	A
arvi	N	arve-	N
arvi	N	arven	N
arvi	N	arvesiiđâr	N
arvi	N	arvešoŋŋâ	N
arvi	N	njuáskáduh	N
arvi	N	raddâ	N
arvi	N	sovđâ	N
arvi	N	ubbâalme	N
arvi	N	ubbâarve	N
arvi	N	ubbâraddâ	N
arvi	N	čođo	N
arvvalaš	V	iäljár	V
arvvalaš	V	ranjestiđ	V
arvvašit	V	muotâččiđ	V
arvvašit	V	muátástâllâđ	V
arvvašit	V	ripšâttâllâđ	V
arvves	A	arvaa	A
arvves	A	arvenallii	A
arvves	A	raddii	A
arvvuhuvvat	V	orvâttuđ	V
arvvuhuvvat	V	tármuttuđ	V
arvái	A	arvaa	A
arvái	A	arvenallii	A
arvái	A	raddii	A
asehaš	A	asettem	A
asehaš	A	lieđvi	A
asehaš	A	muárráá	A
asehaš	A	saaibâs	A
asehaš	A	seegis	A
asehaš	A	seggi	A
asehaš	A	sile	A
asehaš	A	šiiŋâs	A
aseheapme	A	asettem	A
aseheapme	A	lieđvi	A
aseheapme	A	muárráá	A
aseheapme	A	saaibâs	A
aseheapme	A	seegis	A
aseheapme	A	seggi	A
aseheapme	A	sile	A
aseheapme	A	šiiŋâs	A
asfálta	N	asfalt	N
asfálta	N	oljosoráase	N
asfálta	N	oljočievrâase	N
aski	N	askadâs	N
aski	N	aske	N
aski	N	sollâ	N
aski	N	uálguáivsollâ	N
assisteanta	N	assistent	N
assisteanta	N	išedeijee	N
assisteanta	N	čällee	N
assosaš	A	aso	A
assosaš	A	asosâš	A
assosaš	A	kaso	A
assosaš	A	kasosâš	A
assáduvvat	V	kyecistiđ	V
assái	A	asalâš	A
assái	A	assaa	A
assái	A	kasašiđ	A
assái	A	kossuv	A
assái	A	čiävđáá	A
astat	V	enittiđ	V
astat	V	happiittiđ	V
astat	V	juovdâđ	V
astat	V	kiergâniđ	V
astat	V	lijgodiđ	V
astat	V	noddiđ	V
astat	V	ostâstuđ	V
astat	V	ostâđ	V
astat	V	terttiđ	V
astoáigi	N	astoäigi	N
astoáigi	N	ostâdiđ	N
astoáigi	N	rijjâäigi	N
asttuheapme	A	hoppuu	A
asttuheapme	A	hurráá	A
atnin	N	aanoost	N
atnin	N	ano	N
atnin	N	kevttim	N
atnin	N	kevttimist	N
atnin	N	kiävttu	N
atnin	N	kiävtust	N
atnit	V	anestiđ	V
atnit	V	anneeđ	V
atnit	V	kevttiđ	V
atnit	V	kevttuđ	V
atnit	V	onnuđ	V
atnu	N	aanoost	N
atnu	N	ano	N
atnu	N	kevttim	N
atnu	N	kevttimist	N
atnu	N	kiävttu	N
atnu	N	kiävtust	N
atnubiktasat	N	anopihtâseh	N
atnubiktasat	N	argâpihtâseh	N
atoma	N	aatoom	N
attus	N	adaldâh	N
attáldat	N	adaldâh	N
attáldat	N	adeliđ	N
attáldat	N	lähji	N
attáldat	N	skeŋkkâ	N
attáldat	N	uážžuđ	N
attáldat	N	šielâ	N
attástallat	V	cielâttiđ	V
attástallat	V	moggediđ	V
attástallat	V	pelkkiđ	V
attástallat	V	piälkkáđ	V
automáhtalaš	A	automaatlâš	A
automáhtta	N	automaat	N
aviisa	N	aavis	N
aviisa	N	lostâ	N
aviisa	N	lääđi	N
avvi	N	poovij	N
avvit	V	avediđ	V
avvit	V	cirgádiđ	V
avvit	V	juoŋâdiđ	V
avvit	V	kulgâđ	V
avvit	V	suođđâđ	V
avvit	V	vardađ	V
avvit	V	vardeđ	V
avvit	V	vardeškyettiđ	V
avádat	N	stielâs	N
ađa	N	oođâ	N
ađa	N	vááimus	N
aškkastit	V	oškâstiđ	V
badjebáza	N	paijeelpáácu	N
badjel	Po	moonnâđ	Po
badjel	Po	paijeel	Po
badjel	Po	rasta	Po
badjel	Pr	moonnâđ	Pr
badjel	Pr	paijeel	Pr
badjel	Pr	rasta	Pr
badjelbáza	N	paijeelpáácu	N
badjelii	Adv	moonnâđ	Adv
badjelii	Adv	paijeel	Adv
badjelii	Adv	rasta	Adv
badjeliiluohtehahtti	A	lyetitteijee	A
badjelis	Po	alne	Po
badjelis	Po	oovdeld	Po
badjelis	Po	paajeeld	Po
badjelis	Po	pajalist	Po
badjeolmmoš	N	puásuiolmooš	N
badjeolmmoš	N	räiđee	N
badjosat	N	pajos	N
badjánit	V	alaniđ	V
badjánit	V	ceggâniđ	V
badjánit	V	loptosist	V
badjánit	V	loptosân	V
badjánit	V	luptâniđ	V
badjánit	V	luŋâniđ	V
badjánit	V	pajaniđ	V
badni	N	pannee	N
bagadallan	N	rađđim	N
bagadallan	N	stivrim	N
bagadallan	N	uápistem	N
bagadallat	V	rađđiđ	V
bagadallat	V	stivriđ	V
bagadallat	V	uápistiđ	V
bagadalli	N	räđđejeijee	N
bagadalli	N	stivrejeijee	N
bagadalli	N	uápisteijee	N
bagadas	N	lavâdâs	N
bagadas	N	suáhudâs	N
bagadas	N	tovkos	N
bagadeaddji	N	räđđejeijee	N
bagadeaddji	N	stivrejeijee	N
bagadeaddji	N	uápisteijee	N
bagadeapmi	N	ravviittâs	N
bagadeapmi	N	ravvim	N
bagadeapmi	N	ravvimpalvâlus	N
bagadeapmi	N	rađđim	N
bagadus	N	raavâ	N
bahodat	N	paavuotâ	N
bahta	N	pottâ	N
bahta	N	päljispoođâi	N
bahta	N	stanccađ	N
bahta	N	čuine	N
bahta	N	čurtte	N
bahta	N	čurttoliđ	N
bahtadit	V	hamâstiđ	V
bahtadit	V	hurtádiđ	V
bahtadit	V	njiäládiđ	V
bahtadit	V	šávduliđ	V
bahá	A	iädudiđ	A
bahá	A	niävráá	A
bahá	A	paa	A
bahá	A	paast	A
bahá	A	paastaho	A
bahá	A	paha	A
bahá	A	puáššáá	A
bahá	A	pážžuđ	A
bahá	A	skuánnáđ	A
bahá	A	skyennidiđ	A
bahá	A	vaijaa	A
bahá	A	voojiš	A
bahá	A	árvuttem	A
bahágas	N	cuártti	N
bahágas	N	pahakkâs	N
bahálaš	N	cirgálâh	N
bahálaš	N	ciŋkkáhâš	N
bahálaš	N	fanttinâs	N
bahálaš	N	paahus	N
bahálaš	N	pahalâš	N
bahálaš	N	panjig	N
bahálaš	N	ruollâ	N
bahálaš	N	sottáán	N
bahálaš	N	tuonârokke	N
bahálaš	N	tuonâš	N
bahálaš	N	čiäráttâs	N
bahálaš	N	šyeiji	N
bahča	A	kuásti-	A
bahča	A	kuástinjaddeđ	A
bahča	A	kuástuđ	A
bahča	A	kuástáá	A
bahča	A	paččođ	A
bahča	A	počâšiđ	A
bahča	A	poččâ	A
bahča	A	riičâs	A
bahčit	V	cuskâdiđ	V
bahčit	V	paččeeđ	V
bahčči	N	paččee	N
baicca	Adv	mielâstubbooht	Adv
baicce	Adv	peeicâ	Adv
baika	N	poškâ	N
baika	N	poškâttuđ	N
baikabava	N	činehumtavdâ	N
baikabava	N	činehuđ	N
baikačivga	N	kale nuárvuinjuuneest-uv almai puátá	N
baikačivga	N	nuárvuinjune	N
bajidit	V	ceggiđ	V
bajidit	V	cegâttiđ	V
bajidit	V	jävildiđ	V
bajidit	V	kaggâđ	V
bajidit	V	luptiđ	V
bajidit	V	nuástiđ	V
bajidit	V	nuáđásiđ	V
bajidit	V	pajedistiđ	V
bajidit	V	pajediđ	V
bajidit	V	pintediđ	V
bajidit	V	porfâgiđ	V
bajidit	V	tivriđ	V
bajidit	V	uálgádistiđ	V
bajidit	V	čuožžiittiđ	V
bajidit	V	čurttoliđ	V
bajildus	N	olgooš	N
bajildus	N	paajaaš	N
bajilčála	N	paječaalâ	N
bajimus	A	alemus	A
bajimus	A	pajemuš	A
bajimuš	A	alemus	A
bajimuš	A	pajemuš	A
bajit	A	paajeeb	A
bajábealde	Po	paajaabeln	Po
bajálaš	N	monnjâpurrâmâš	N
bajálaš	N	pajaldâs	N
bajálaš	N	pajalâš	N
bajálaš	N	purrâmušlasâttâh	N
baján	N	äijih	N
bajándálki	N	äijih	N
bajándávgi	N	arvetävgi	N
bajándávgi	N	äijihtävgi	N
bajás	Adv	pajas	Adv
bajásdoalahus	N	ciävzámâš	N
bajásdoalahus	N	paijeentoollâm	N
bajásdoallat	V	paijeentoollâđ	V
bajásčuožžileapmi	N	pajaspajanem	N
bakku	N	pagoi	N
bakte	Po	peht	Po
bakte	Po	tiegu	Po
bakte	Po	togo	Po
bakte	Po	togopeht	Po
baldalit	V	paldattâllâđ	V
baldalit	V	skarbâđ	V
baldalit	V	suorgâttâllâđ	V
balddihahtti	A	hormiš	A
balddihahtti	A	paldee	A
balddihahtti	A	polâttettee	A
balddihit	V	kovŋiđ	V
balddihit	V	paldettiđ	V
balddihit	V	paldeđ	V
balddihit	V	suorgâttiđ	V
balddonas	N	komme	N
balddonas	N	kumâttâs	N
balddáhallat	V	paldattâllâđ	V
balddáhallat	V	skarbâđ	V
balddáhallat	V	suorgâttâllâđ	V
baldu	N	jieŋâkuáldee	N
baldu	N	jieŋâpäldee	N
baldu	N	päldee	N
ballalas	A	palolâš	A
ballalas	A	pooliš	A
ballu	N	palo	N
balva	N	kilšápolvâ	N
balva	N	polviđ	N
balva	N	polvâ	N
balva	N	polvâšoŋŋâ	N
balvái	A	polvii	A
balvái	A	siävŋus	A
balánsa	N	täsitiäddu	N
banána	N	baanaan	N
barganáigi	N	pargoäigi	N
bargat	V	finniđ	V
bargat	V	huárástiđ	V
bargat	V	kavrođ	V
bargat	V	káárruđ	V
bargat	V	nakkaniđ	V
bargat	V	pargeldiđ	V
bargat	V	porgâđ	V
bargat	V	punccâruššâđ	V
bargat	V	puáttiđ	V
bargat	V	rahtuđ	V
bargat	V	riännáđ	V
bargat	V	roossâđ	V
bargat	V	ruhnođ	V
bargat	V	rähtiđ	V
bargat	V	selgâttiđ	V
bargat	V	sooijiđ	V
bargat	V	tabadâllâđ	V
bargat	V	toohâđ	V
bargat	V	tuoijuđ	V
bargat	V	tápádiđ	V
bargat	V	viggâđ	V
bargat	V	vuolgâdiđ	V
bargat	V	älššidiđ	V
bargat	V	čahhiđ	V
bargat	V	čibástâllâđ	V
bargat	V	šiettuustâllâđ	V
barggahit	V	kagâttiđ	V
barggahit	V	porgâttiđ	V
barggahit	V	rähtittiđ	V
barggahit	V	tovâttiđ	V
barggeš	A	porgiš	A
barggeš	A	äŋgir	A
barggolašvuohta	N	pargolâšvuotâ	N
barggoš	A	porgiš	A
barggoš	A	äŋgir	A
bargguheapme	A	pargottem	A
bargguheapme	A	tyejettem	A
bargguhisvuohta	N	pargottesvuotâ	N
bargi	N	pargee	N
bargoaddi	N	pargoadeleijee	N
bargobierggas	N	pargopiergâs	N
bargobierggas	N	tyejiniävvu	N
bargobierggas	N	tyejipiergâs	N
bargobihttá	N	hárjuttâllâm	N
bargobihttá	N	hárjuttâs	N
bargobihttá	N	pargopittá	N
bargobiras	N	pargopiirâs	N
bargobivttas	N	tyejipihtâseh	N
bargobáiki	N	pargosaje	N
bargodilli	N	pargotile	N
bargoheaitta	N	jasko	N
bargojoavku	N	pargojuávkku	N
bargosadji	N	pargosaje	N
bargovuohki	N	pargovyehi	N
bargu	N	pargo	N
bargu	N	tyeji	N
barohkka	N	baarook	N
barta	N	tuuvááš	N
basadit	V	posâdâttâđ	V
basahit	V	posâttiđ	V
basihit	V	pasettiđ	V
baski	A	káržudiđ	A
baski	A	káržuđ	A
baski	A	kärži	A
baski	A	naagâs	A
baski	A	naggâ	A
baski	A	naggâsávt	A
baski	A	poskâd	A
baski	A	poskâniđ	A
baski	A	sajettem	A
baski	A	sajettuđ	A
baski	A	äätis	A
bassaladdanmášiidna	N	posâlâddâmmaašin	N
bassaladdat	V	poossâđ	V
bassaladdat	V	posâdâttâđ	V
bassaladdat	V	posâlid	V
bassaladdat	V	posâlâddâđ	V
bassaladdat	V	posâlâhčâđ	V
bassaladdat	V	sappadiđ	V
bassaladdat	V	tiskáđ	V
bassat	V	poossâđ	V
bassat	V	posâdâttâđ	V
bassat	V	posâlid	V
bassat	V	posâlâddâđ	V
bassat	V	posâlâhčâđ	V
bassat	V	sappadiđ	V
bassat	V	tiskáđ	V
bassenmuorra	N	hältti	N
bassenmuorra	N	passeem	N
bassi	A	pase	A
bassi	A	passaa	A
bassi	A	passaamus	A
bassi	N	pase	N
bassi	N	passaa	N
bassi	N	passaamus	N
bassit	V	fiskáđ	V
bassit	V	paseliđ	V
bassit	V	pasettiđ	V
bassit	V	passeeđ	V
bassit	V	piđđeeđ	V
bassit	V	párccáđ	V
bassit	V	päštiđ	V
bassit	V	ruškáđ	V
bassit	V	steikkiistiđ	V
bassit	V	viälgáđ	V
bassit	V	čiäskáđ	V
bassit	V	čuovâttiđ	V
bassit	V	čuávjáđ	V
bassit	V	šiärráđ	V
bassivuohta	N	pasevuotâ	N
baste	N	pastem	N
baste	N	pastemnjune	N
bastil	A	pastel	A
bastil	A	saaibâs	A
bastil	A	seeččâl	A
bastil	A	ávjukyeddee	A
bastil	A	čuuhâl	A
bastil	A	čuuvâs	A
basttehuvvat	V	julâluđ	V
basttehuvvat	V	nursseluđ	V
basttehuvvat	V	nurssođ	V
basttehuvvat	V	pastettuđ	V
basttehuvvat	V	tiellâđ	V
basttehuvvat	V	tulccođ	V
basttehuvvat	V	táiguđ	V
basttehuvvat	V	vierrâđ	V
basttoheapme	A	nurssom	A
basttoheapme	A	pastettem	A
basttoheapme	A	tielâs	A
basttoheapme	A	tulcce	A
basttoheapme	A	tulkkâdijjee	A
batnit	V	lanjâstiđ	V
batnit	V	panneeđ	V
batnit	V	škurijdiđ	V
bavssa	N	poovsâ	N
bađuš	N	peeccih	N
bađuš	N	poođâš	N
baška	N	poškâ	N
baška	N	poškâttuđ	N
beagašit	V	pevâččiđ	V
beaggin	N	peggim	N
beahci	N	aikkâ	N
beahci	N	kärigâš	N
beahci	N	kässipeeci	N
beahci	N	käärig	N
beahci	N	maddâgâs	N
beahci	N	orespeeci	N
beahci	N	pecičuskâ	N
beahci	N	peeci	N
beahci	N	säđgimpiäsáš	N
beahci	N	vuotkâ	N
beahkáladdat	V	pevâččiđ	V
beahttašuvvat	V	pettuđ	V
beahttašuvvat	V	pettâšuđ	V
beahttit	V	falskiđ	V
beahttit	V	filliittâttâđ	V
beahttit	V	filliđ	V
beahttit	V	njiittâđ	V
beahttit	V	petittâttâđ	V
beahttit	V	pettiđ	V
beahttit	V	pettuđ	V
beahttit	V	skelmušiđ	V
beahttu	N	piätus	N
beahtu	N	piätu	N
beahtu	N	porree	N
beahtus	N	piätus	N
beaika	N	pyekki	N
beaisku	N	pilledeijee	N
beaisku	N	stäjideijee	N
beaitalit	V	kuđjiđ	V
beaitalit	V	lovdâččiđ	V
beaitalit	V	luávdiđ	V
beaitáladdat	V	kuđjiđ	V
beaitáladdat	V	lovdâččiđ	V
beaitáladdat	V	luávdiđ	V
beaivegirji	N	peivikirje	N
beaiveloddi	N	piäivááloddááš	N
beaiveruoktu	N	peivikiäčču	N
beaivi	N	jiehtinâš	N
beaivi	N	peivi	N
beaivi	N	peiviv	N
beaivi	N	piäiváš	N
beaivvádat	N	peeivipaaštâ	N
beaivvádat	N	piäivádâh	N
beaivváiduvvat	V	jáválduđ	V
beaivváiduvvat	V	váráduđ	V
beaivválaš	A	ainanneem-	A
beaivválaš	A	jyehipiäiválâš	A
beaivválaš	A	jyehipiäiváš	A
beaivválaš	A	piäiválâš	A
beaivváš	N	peivi	N
beaivváš	N	piäiváš	N
beaivádit	V	peividiđ	V
beaivásaš	A	-piäiválâš	A
beaivásaš	A	-piäivásâš	A
beakkohus	N	markkânmaainâs	N
beakkohus	N	markkânsaahâ	N
beakkohus	N	peggimsaahâ	N
beakkohus	N	piäguttemsaahâ	N
beakkuhit	V	hastâččiđ	V
beakkuhit	V	ánuttiđ	V
beakkálmas	A	kulluuhâš	A
beakkálmas	A	kuodduustuvvâš	A
beakkálmas	A	mááinuh	A
beakkálmas	A	peeggâlm	A
beakkálmas	A	pegâlmâs	A
beakkálmas	A	piäggálm	A
beakkán	A	kulluuhâš	A
beakkán	A	kuodduustuvvâš	A
beakkán	A	mááinuh	A
beakkán	A	peeggâlm	A
beakkán	A	pegâlmâs	A
beakkán	A	piäggálm	A
beaktil	A	latkiš	A
beaktil	A	pehtil	A
beaktil	A	tolmiš	A
beaktil	A	vuáimáá	A
beaktu	N	vuáimálâšvuotâ	N
beal	Po	ihepeeli	Po
beal	Po	kilupeeli	Po
beal	Po	koppâlakke	Po
beal	Po	kávluppeeli	Po
beal	Po	lakke	Po
beal	Po	lääbžipeeli	Po
beal	Po	nubepel	Po
beal	Po	nubepeln	Po
beal	Po	peeli	Po
beal	Po	pele	Po
beal	Po	pelemat	Po
beal	Po	pelihaadan	Po
beal	Po	piiŋušpeeli	Po
beal	Po	tijmepeeli	Po
beal	Po	tinttâ	Po
beal	Po	tovnpel	Po
beal	Po	tovnpeln	Po
beal	Po	tuombel	Po
beal	Po	tuárbumpeeli	Po
bealbi	N	čäcinjuolâs	N
bealde	Po	peln	Po
bealdi	Po	peln	Po
bealdu	N	piäldu	N
beales	Po	peln	Po
bealgi	N	jyelgipelgi	N
bealgi	N	pelgi	N
beali	Po	ihepeeli	Po
beali	Po	kilupeeli	Po
beali	Po	koppâlakke	Po
beali	Po	kávluppeeli	Po
beali	Po	lakke	Po
beali	Po	lääbžipeeli	Po
beali	Po	nubepel	Po
beali	Po	nubepeln	Po
beali	Po	peeli	Po
beali	Po	pele	Po
beali	Po	pelemat	Po
beali	Po	pelihaadan	Po
beali	Po	piiŋušpeeli	Po
beali	Po	tijmepeeli	Po
beali	Po	tinttâ	Po
beali	Po	tovnpel	Po
beali	Po	tovnpeln	Po
beali	Po	tuombel	Po
beali	Po	tuárbumpeeli	Po
bealis	Po	peln	Po
bealjeheapme	A	peljittem	A
bealjeheapme	A	uáhti	A
bealjehuvvat	V	peljittuđ	V
bealkit	V	ciellâđ	V
bealkit	V	cielâttiđ	V
bealkit	V	hávkkuđ	V
bealkit	V	hälhistittiđ	V
bealkit	V	hälhistiđ	V
bealkit	V	korâdiđ	V
bealkit	V	pelhittuđ	V
bealkit	V	pelhittâttâđ	V
bealkit	V	pelkkiđ	V
bealkit	V	piälháttâllâđ	V
bealkit	V	piälkkáđ	V
bealkit	V	páránâššâđ	V
bealkit	V	uládiđ	V
bealkit	V	uládâddâđ	V
bealkit	V	umástittiđ	V
bealkit	V	umástiđ	V
bealkit	V	šavgârdiđ	V
bealkit	V	šávkkárittiđ	V
beallai	Po	pel	Po
bealle	N	ihepeeli	N
bealle	N	kilupeeli	N
bealle	N	koppâlakke	N
bealle	N	kávluppeeli	N
bealle	N	lakke	N
bealle	N	lääbžipeeli	N
bealle	N	nubepel	N
bealle	N	nubepeln	N
bealle	N	peeli	N
bealle	N	pele	N
bealle	N	pelemat	N
bealle	N	pelihaadan	N
bealle	N	piiŋušpeeli	N
bealle	N	tijmepeeli	N
bealle	N	tinttâ	N
bealle	N	tovnpel	N
bealle	N	tovnpeln	N
bealle	N	tuombel	N
bealle	N	tuárbumpeeli	N
beallelaš	N	pelikyeimi	N
beallelaš	N	spääjeeh	N
beallemas	N	lijne	N
beallemas	N	piellivâs	N
bealli	N	ihepeeli	N
bealli	N	kilupeeli	N
bealli	N	koppâlakke	N
bealli	N	kávluppeeli	N
bealli	N	lahhaaš	N
bealli	N	lakke	N
bealli	N	lääbžipeeli	N
bealli	N	nubepel	N
bealli	N	nubepeln	N
