lähetä	aldaniđ
kerskua	almaaštâllâđ
araksua	árgášiđ
arkua	arguđ
arkua	árguđ
arkiinnuttaa	árgudiđ
suositella	avžuuttiđ
töykätä	covgâliđ
töykätä	čovgâliđ
töykätä	cuávgááttiđ
kipunoida	čuođâlmistiđ
kipinöidä	čuođâlmistiđ
seisahtua	čuožâstiđ
maattaa	enâmistiđ
rumeta	fastođ
halveta	hálbuđ
hirtellä	harccođ
harveta	hárvuđ
heiketä	hiäjuluđ
heiketä	hiäjuniđ
heiketä	hiäjusmiđ
häväistä	hiäpášiđ
häväistä	hiäpášittiđ
hourata	hovrâđ
hourata	huávridiđ
hakattaa	huškottiđ
pieksettää	huškottiđ
hiljetä	jaskodiđ
jauhoontua	jávuttuđ
hiljetä	josijduđ
kuljeksia	jurâdiđ
kuljeksia	juškeđ
karkoittaa	karbâđ
pihkaantua	kásáttuđ
kaupitella	kavpâšiđ
keretä	kiergâniđ
voimistua	kiävruđ
kaveta	kiäzzániđ
kaveta	kiäzzuđ
levetä	kobdániđ
solmeta	korttâđ
kipunoida	koskâstiđ
neulottaa	kuáruttiđ
pitkäksyä	kuhášiđ
lueksia	luhâlâhčâđ
mielistyä	mielâstuđ
ruttailla	muáculiđ
mutkistaa	muálkkiluttiđ
murustua	murâniđ
dementointua	muštottuđ
kärttyillä	niirrâđ
kärtytä	niirrâđ
nälkyä	niälguđ
heiketä	niävrániđ
nöyrryttää	niävruttiđ
kuhnia	njolccâdâttâđ
kuhnustella	njolccâdâttâđ
heiketä	njuorâsmiđ
heiketä	njuorrâđ
tylpetä	nursseluđ
tylpetä	nurssođ
entistää	ovdištiđ
yhdistäytyä	ovtâstâttâđ
paritua	parâluđ
oikkuilla	pasniistâllâđ
hiota	pivâstuđ
tuleskella	pođâččiđ
pajuttua	puájuiduđ
piereksiä	puáskuđ
ruokailla	purâdiđ
rei'ittää	raigâđ
rei'ittää	raigiđ
kerskua	ramâččâttâđ
pisaroida	ripseđ
napata	riäiváđ
hommailla	roossâđ
hieraantua	ruddođ
hieraantua	ruvvâšuđ
rei'ittää	räigidiđ
puistahuttaa	savŋeliđ
oheta	siäggániđ
myltätä	skovorâššâđ
huuhtoa	skuljiđ
huuhtoa	škuljiđ
juoruilla	šladârdiđ
höpistä	šlarvâdiđ
haihatella	šlarvâdiđ
murustua	smiärruđ
näykätä	snelkkiđ
sietä	šohâniđ
tihuuttaa	sovđâdiđ
naputtaa	spuáhuttiđ
läärätä	stuljiđ
keloutua	suárvuđ
suittaa	suitteđ
lähetä	tábbániđ
kahloa	táissuđ
kinata	tigguđ
huuhtoa	toideđ
tukkeutua	toppâsiđ
napata	tuáppuđ
täristyttää	tuárgástittiđ
aristella	tuávidâššâđ
hieraantua	turrâšuđ
pienetä	uccániđ
pienetä	uccođ
uistaa	ušteđ
vartijoida	vahtiđ
tähystellä	várdáástâllâđ
rumeta	vastođ
punnittaa	viekkiittiđ
hieraantua	vienâruššâđ
aleta	vuálániđ
painostaa	vuárnuttiđ
