kamppailu	N	
kampanja	N	
kamikazelentäjä	N	
juutalaisväestö	N	
juoksuhauta	N	
jäsenvaltio	N	
itsenäisyysjulistus	N	
itärintama	N	
internetti	N	
imperiumi	N	
ilmaus	N	
ilmatoiminta	N	
ilmaisumuoto	N	
ilmaherruus	N	
humanismi	N	
historiantutkimus	N	
hautaus	N	
harppaus	N	
hallinta	N	
giljotiini	N	
ghetto	N	
getto	N	
fyysikko	N	
etusivu	N	
etuoikeutettu	N	
eroavaisuus	N	
erilaisuus	N	
epäkohta	N	
elinkeinorakenne	N	
elämäntyyli	N	
brittiläinen	N	
blokki	N	
auktoriteetti	N	
argumentointi	N	
alkupuolisko	N	
alkoholijuoma	N	
ajoitus	N	
ajattelija	N	
aatesuunta	N	
aateli	N	
ääriryhmä	N	
äärioikeistolainen	N	
äänielokuva	N	
-sotalaiva	N	
-omaisuus	N	
-luku	N	
-lentokone	N	
